date,tailwater_tdg
2006-06-20 07:00:00,119.350647
2006-06-20 08:00:00,119.61039
2006-06-20 09:00:00,120.519485
2006-06-20 10:00:00,120.649353
2006-06-20 11:00:00,120.649353
2006-06-20 12:00:00,120.936272
2006-06-20 13:00:00,120.676208
2006-06-20 14:00:00,120.676208
2006-06-20 15:00:00,120.833336
2006-06-20 16:00:00,118.75
2006-06-20 17:00:00,118.75
2006-06-20 18:00:00,118.880211
2006-06-20 19:00:00,118.880211
2006-06-20 20:00:00,120.052086
2006-06-20 21:00:00,120.806244
2006-06-20 22:00:00,118.985703
2006-06-20 23:00:00,118.855652
2006-06-21 00:00:00,120.41613
2006-06-21 01:00:00,120.806244
2006-06-21 02:00:00,120.649353
2006-06-21 03:00:00,120.779213
2006-06-21 04:00:00,119.61039
2006-06-21 05:00:00,119.350647
2006-06-21 06:00:00,119.455254
2006-06-21 07:00:00,119.195854
2006-06-21 08:00:00,119.714653
2006-06-21 09:00:00,119.195854
2006-06-21 10:00:00,119.195854
2006-06-21 11:00:00,119.195854
2006-06-21 12:00:00,119.066147
2006-06-21 13:00:00,119.61039
2006-06-21 14:00:00,119.350647
2006-06-21 15:00:00,119.350647
2006-06-21 16:00:00,119.375816
2006-06-21 17:00:00,119.505844
2006-06-21 18:00:00,119.505844
2006-06-21 19:00:00,119.375816
2006-06-21 20:00:00,119.375816
2006-06-21 21:00:00,119.505844
2006-06-21 22:00:00,119.505844
2006-06-21 23:00:00,119.115738
2006-06-22 00:00:00,118.985703
2006-06-22 01:00:00,118.831169
2006-06-22 02:00:00,118.571426
2006-06-22 03:00:00,118.181816
2006-06-22 04:00:00,118.311691
2006-06-22 05:00:00,118.311691
2006-06-22 06:00:00,118.287933
2006-06-22 07:00:00,118.806747
2006-06-22 08:00:00,118.287933
2006-06-22 09:00:00,118.677048
2006-06-22 10:00:00,118.806747
2006-06-22 11:00:00,118.547348
2006-06-22 12:00:00,118.547348
2006-06-22 13:00:00,118.051949
2006-06-22 14:00:00,118.701294
2006-06-22 15:00:00,119.765923
2006-06-22 16:00:00,119.765923
2006-06-22 17:00:00,119.765923
2006-06-22 18:00:00,119.635895
2006-06-22 19:00:00,119.505844
2006-06-22 20:00:00,119.765923
2006-06-22 21:00:00,119.635895
2006-06-22 22:00:00,119.635895
2006-06-22 23:00:00,119.870125
2006-06-23 00:00:00,119.61039
2006-06-23 01:00:00,119.61039
2006-06-23 02:00:00,119.61039
2006-06-23 03:00:00,119.350647
2006-06-23 04:00:00,119.61039
2006-06-23 05:00:00,119.61039
2006-06-23 06:00:00,119.455254
2006-06-23 07:00:00,119.455254
2006-06-23 08:00:00,119.480515
2006-06-23 09:00:00,119.480515
2006-06-23 10:00:00,119.350647
2006-06-23 11:00:00,119.895973
2006-06-23 12:00:00,120.026001
2006-06-23 13:00:00,120.572922
2006-06-23 14:00:00,120.833336
2006-06-23 15:00:00,120.860497
2006-06-23 16:00:00,119.687096
2006-06-23 17:00:00,119.817474
2006-06-23 18:00:00,121.01828
2006-06-23 19:00:00,121.01828
2006-06-23 20:00:00,121.121254
2006-06-23 21:00:00,121.121254
2006-06-23 22:00:00,121.251633
2006-06-23 23:00:00,121.223961
2006-06-24 00:00:00,121.223961
2006-06-24 01:00:00,121.09375
2006-06-24 02:00:00,120.833336
2006-06-24 03:00:00,120.572922
2006-06-24 04:00:00,119.921875
2006-06-24 05:00:00,119.921875
2006-06-24 06:00:00,119.921875
2006-06-24 07:00:00,119.791672
2006-06-24 08:00:00,119.921875
2006-06-24 09:00:00,119.947853
2006-06-24 10:00:00,119.947853
2006-06-24 11:00:00,119.947853
2006-06-24 12:00:00,120.104446
2006-06-24 13:00:00,120.104446
2006-06-24 14:00:00,120.130714
2006-06-24 15:00:00,120.000008
2006-06-24 16:00:00,120.392159
2006-06-24 17:00:00,120.157074
2006-06-24 18:00:00,120.942413
2006-06-24 19:00:00,120.680634
2006-06-24 20:00:00,120.130714
2006-06-24 21:00:00,119.477127
2006-06-24 22:00:00,118.40731
2006-06-24 23:00:00,118.40731
2006-06-25 00:00:00,118.276764
2006-06-25 01:00:00,118.537857
2006-06-25 02:00:00,118.537857
2006-06-25 03:00:00,118.537857
2006-06-25 04:00:00,118.537857
2006-06-25 05:00:00,118.668411
2006-06-25 06:00:00,118.40731
2006-06-25 07:00:00,118.537857
2006-06-25 08:00:00,118.40731
2006-06-25 09:00:00,117.885124
2006-07-05 23:00:00,116.361259
2006-07-06 22:00:00,116.77504
2006-07-06 23:00:00,116.905067
2006-07-07 00:00:00,116.644989
2006-07-07 01:00:00,116.254875
2006-07-07 02:00:00,116.103897
2006-07-07 03:00:00,116.233765
2006-07-07 04:00:00,116.233765
2006-07-07 05:00:00,116.233765
2006-07-07 22:00:00,118.25293
2006-07-07 23:00:00,118.513695
2006-07-08 00:00:00,118.644073
2006-07-08 01:00:00,118.513695
2006-07-08 02:00:00,118.383316
2006-07-08 03:00:00,118.383316
2006-07-08 04:00:00,116.166878
2006-07-08 22:00:00,118.635162
2006-07-08 23:00:00,118.766403
2006-07-09 00:00:00,118.766403
2006-07-09 01:00:00,118.766403
2006-07-09 02:00:00,118.766403
2006-07-09 03:00:00,118.766403
2006-07-09 04:00:00,117.060364
2006-07-09 22:00:00,117.678108
2006-07-09 23:00:00,117.810036
2006-07-10 00:00:00,117.654816
2006-07-10 01:00:00,117.763161
2006-07-10 02:00:00,117.631577
2006-07-10 03:00:00,117.894745
2006-07-10 04:00:00,115.921059
2006-07-10 22:00:00,119.499336
2006-07-10 23:00:00,119.499336
2006-07-11 00:00:00,119.499336
2006-07-11 01:00:00,119.631104
2006-07-11 02:00:00,119.499336
2006-07-11 03:00:00,119.631104
2006-07-11 04:00:00,116.996048
2006-07-11 22:00:00,119.60527
2006-07-11 23:00:00,119.60527
2006-07-12 00:00:00,119.473686
2006-07-12 01:00:00,119.473686
2006-07-12 02:00:00,119.60527
2006-07-12 03:00:00,120.000008
2006-07-12 04:00:00,116.052643
2006-07-12 22:00:00,119.502617
2006-07-12 23:00:00,119.764397
2006-07-13 00:00:00,119.633507
2006-07-13 01:00:00,119.502617
2006-07-13 02:00:00,119.502617
2006-07-13 03:00:00,119.502617
2006-07-13 04:00:00,116.09948
2006-08-30 21:00:00,117.493477
2006-08-30 22:00:00,117.209915
2006-08-30 23:00:00,117.079529
2006-08-31 00:00:00,117.340294
2006-08-31 01:00:00,117.209915
2006-08-31 02:00:00,117.209915
2006-08-31 03:00:00,117.493477
2006-08-31 04:00:00,117.340294
2006-08-31 21:00:00,117.408386
2006-08-31 22:00:00,117.670151
2006-08-31 23:00:00,117.254898
2007-03-29 15:00:00,115.584412
2007-04-10 16:00:00,118.383316
2007-04-10 17:00:00,118.25293
2007-04-10 18:00:00,118.383316
2007-04-10 19:00:00,118.383316
2007-04-10 20:00:00,118.25293
2007-04-10 21:00:00,118.276764
2007-04-10 22:00:00,118.276764
2007-04-10 23:00:00,117.908501
2007-04-11 00:00:00,118.039215
2007-04-11 01:00:00,117.931938
2007-04-11 02:00:00,118.086502
2007-04-11 03:00:00,118.110237
2007-04-11 04:00:00,118.002632
2007-04-11 05:00:00,118.134033
2007-04-11 07:00:00,117.739807
2007-04-11 08:00:00,117.871223
2007-04-11 09:00:00,117.763161
2007-04-11 10:00:00,118.026314
2007-04-11 11:00:00,118.181824
2007-04-11 12:00:00,118.073883
2007-04-11 13:00:00,118.337738
2007-04-11 14:00:00,118.337738
2007-04-11 15:00:00,118.626167
2007-04-11 17:00:00,118.626167
2007-04-11 18:00:00,118.997368
2007-04-11 19:00:00,119.129288
2007-04-11 20:00:00,119.104088
2007-04-11 21:00:00,118.815788
2007-04-11 23:00:00,118.396843
2007-04-12 00:00:00,118.241463
2007-04-12 01:00:00,117.979004
2007-04-12 02:00:00,117.979004
2007-04-12 03:00:00,117.693314
2007-04-12 04:00:00,117.408386
2007-04-12 05:00:00,117.539261
2007-04-12 07:00:00,117.36293
2007-04-12 08:00:00,117.340294
2007-04-12 09:00:00,117.340294
2007-04-12 10:00:00,117.1875
2007-04-12 11:00:00,117.1875
2007-04-12 12:00:00,117.057297
2007-04-12 13:00:00,117.057297
2007-04-12 14:00:00,117.035118
2007-04-12 15:00:00,117.035118
2007-04-12 16:00:00,116.927086
2007-04-12 17:00:00,117.057297
2007-04-12 18:00:00,117.057297
2007-04-12 19:00:00,117.1875
2007-04-12 20:00:00,117.165146
2007-04-12 21:00:00,117.55526
2007-04-12 22:00:00,117.295197
2007-04-12 23:00:00,117.295197
2007-04-13 00:00:00,117.55526
2007-04-13 02:00:00,118.619797
2007-04-13 03:00:00,119.115738
2007-04-13 04:00:00,119.140625
2007-04-13 05:00:00,119.140625
2007-04-13 06:00:00,119.270836
2007-04-13 07:00:00,119.401047
2007-04-13 08:00:00,119.010422
2007-04-13 09:00:00,119.035194
2007-04-13 10:00:00,119.165573
2007-04-13 11:00:00,119.451698
2007-04-13 13:00:00,118.954254
2007-04-13 14:00:00,118.586388
2007-04-13 15:00:00,118.610748
2007-04-13 16:00:00,118.635162
2007-04-13 17:00:00,118.635162
2007-04-13 18:00:00,119.02887
2007-04-13 19:00:00,119.291344
2007-04-13 20:00:00,119.02887
2007-04-13 21:00:00,119.26606
2007-04-13 22:00:00,119.397118
2007-04-13 23:00:00,118.479691
2007-04-14 00:00:00,118.086502
2007-04-14 01:00:00,117.955444
2007-04-14 02:00:00,117.824379
2007-04-14 03:00:00,117.562256
2007-04-14 04:00:00,117.716537
2007-04-14 05:00:00,117.716537
2007-04-14 06:00:00,117.693314
2007-04-14 07:00:00,118.21756
2007-04-14 08:00:00,118.348625
2007-04-14 09:00:00,118.062828
2007-04-14 10:00:00,117.931938
2007-04-14 11:00:00,117.777779
2007-04-14 12:00:00,117.647064
2007-04-14 13:00:00,117.647064
2007-04-14 14:00:00,117.908501
2007-04-14 15:00:00,117.777779
2007-04-14 16:00:00,117.931938
2007-04-14 17:00:00,117.777779
2007-04-14 18:00:00,117.885124
2007-04-14 19:00:00,117.992172
2007-04-14 20:00:00,117.838547
2007-04-14 21:00:00,117.838547
2007-04-14 22:00:00,117.815338
2007-04-14 23:00:00,118.075417
2007-04-15 00:00:00,118.311691
2007-04-15 01:00:00,118.311691
2007-04-15 02:00:00,118.441559
2007-04-15 03:00:00,118.571426
2007-04-15 04:00:00,118.417648
2007-04-15 05:00:00,118.652847
2007-04-15 06:00:00,118.264244
2007-04-15 07:00:00,118.393776
2007-04-15 08:00:00,118.369987
2007-04-15 09:00:00,117.852524
2007-04-15 10:00:00,118.111252
2007-04-15 11:00:00,118.134712
2007-04-15 12:00:00,118.00518
2007-04-15 13:00:00,118.158234
2007-04-15 14:00:00,118.287933
2007-04-15 15:00:00,118.287933
2007-04-15 16:00:00,118.181816
2007-04-15 17:00:00,118.441559
2007-04-15 18:00:00,118.441559
2007-04-15 19:00:00,118.287933
2007-04-15 20:00:00,118.287933
2007-04-15 21:00:00,118.158234
2007-04-15 22:00:00,118.441559
2007-04-15 23:00:00,118.311691
2007-04-16 00:00:00,118.311691
2007-04-16 01:00:00,118.311691
2007-04-16 02:00:00,118.205467
2007-04-16 03:00:00,118.229172
2007-04-16 04:00:00,117.96875
2007-04-16 05:00:00,117.578125
2007-04-16 06:00:00,117.340294
2007-04-16 07:00:00,116.818771
2007-04-16 08:00:00,116.818771
2007-04-16 09:00:00,116.818771
2007-04-16 10:00:00,116.688393
2007-04-16 11:00:00,116.71019
2007-04-16 12:00:00,116.579643
2007-04-16 13:00:00,116.840729
2007-04-16 14:00:00,116.862747
2007-04-20 04:00:00,117.345596
2007-04-20 10:00:00,117.476997
2007-04-21 01:00:00,117.391296
2007-04-21 02:00:00,117.546173
2007-04-21 03:00:00,117.546173
2007-04-21 04:00:00,117.810036
2007-04-21 05:00:00,117.654816
2007-04-21 06:00:00,117.654816
2007-04-21 07:00:00,117.78656
2007-04-21 08:00:00,117.78656
2007-04-21 09:00:00,118.073883
2007-04-21 10:00:00,117.941956
2007-04-21 11:00:00,118.097755
2007-04-21 12:00:00,118.229851
2007-04-21 13:00:00,117.96566
2007-04-21 14:00:00,118.121681
2007-04-21 15:00:00,117.98941
2007-04-21 16:00:00,117.857132
2007-04-21 17:00:00,117.701462
2007-04-27 22:00:00,117.385628
2007-04-27 23:00:00,117.385628
2007-04-28 00:00:00,117.516342
2007-04-28 01:00:00,117.36293
2007-04-28 02:00:00,117.232384
2007-04-28 03:00:00,117.232384
2007-04-28 04:00:00,117.36293
2007-04-28 05:00:00,117.36293
2007-04-28 06:00:00,117.209915
2007-05-16 12:00:00,118.300652
2007-05-16 13:00:00,117.777779
2007-05-24 23:00:00,118.635162
2007-05-25 00:00:00,118.766403
2007-05-25 01:00:00,118.897644
2007-05-25 02:00:00,118.766403
2007-05-25 03:00:00,118.766403
2007-05-25 04:00:00,118.741814
2007-05-25 16:00:00,118.92247
2008-04-12 07:00:00,117.295197
2008-04-12 08:00:00,117.295197
2008-04-12 09:00:00,117.447922
2008-04-16 14:00:00,116.709839
2008-04-16 15:00:00,116.601814
2008-04-16 16:00:00,116.601814
2008-04-16 17:00:00,116.731514
2008-04-16 18:00:00,117.142853
2008-04-16 19:00:00,117.402588
2008-04-16 20:00:00,117.402588
2008-04-16 21:00:00,117.402588
2008-04-16 22:00:00,117.142853
2008-04-16 23:00:00,116.88311
2008-04-17 00:00:00,116.88311
2008-04-17 01:00:00,116.4935
2008-04-17 02:00:00,116.905067
2008-04-17 03:00:00,116.905067
2008-04-17 04:00:00,117.035118
2008-04-17 05:00:00,116.644989
2008-04-17 06:00:00,116.514954
2008-04-17 07:00:00,116.514954
2008-04-17 08:00:00,116.514954
2008-04-17 09:00:00,116.514954
2008-04-17 10:00:00,116.384911
2008-04-17 11:00:00,116.514954
2008-04-17 12:00:00,116.384911
2008-04-17 13:00:00,116.536461
2008-04-17 14:00:00,116.688393
2008-04-17 15:00:00,116.558014
2008-04-17 16:00:00,116.427635
2008-04-17 17:00:00,116.579643
2008-04-17 18:00:00,116.449097
2008-04-17 19:00:00,117.101822
2008-04-17 20:00:00,117.101822
2008-04-17 21:00:00,117.232384
2008-04-17 22:00:00,116.840729
2008-04-17 23:00:00,116.840729
2008-04-18 00:00:00,116.840729
2008-04-18 01:00:00,116.840729
2008-04-18 02:00:00,117.124191
2008-04-18 03:00:00,116.862747
2008-04-18 04:00:00,116.862747
2008-04-18 05:00:00,116.862747
2008-04-18 06:00:00,116.862747
2008-04-18 10:00:00,116.732025
2008-04-18 11:00:00,116.862747
2008-04-18 12:00:00,117.146599
2008-04-18 13:00:00,116.753922
2008-04-18 21:00:00,117.716537
2008-04-18 22:00:00,117.585304
2008-04-18 23:00:00,117.585304
2008-04-19 00:00:00,117.608406
2008-04-19 01:00:00,117.608406
2008-04-19 02:00:00,117.500008
2008-04-19 03:00:00,117.631577
2008-04-19 04:00:00,117.631577
2008-04-19 05:00:00,117.500008
2008-04-19 06:00:00,117.631577
2008-04-19 07:00:00,117.500008
2008-04-19 08:00:00,117.631577
2008-04-19 09:00:00,117.500008
2008-04-19 10:00:00,117.500008
2008-04-19 11:00:00,117.523064
2008-04-19 12:00:00,117.523064
2008-04-19 13:00:00,117.523064
2008-04-19 14:00:00,117.523064
2008-04-19 15:00:00,117.523064
2008-04-19 16:00:00,117.523064
2008-04-19 17:00:00,117.523064
2008-04-19 18:00:00,117.523064
2008-04-19 19:00:00,117.654816
2008-04-19 20:00:00,117.500008
2008-04-19 21:00:00,117.500008
2008-04-19 22:00:00,117.631577
2008-04-19 23:00:00,117.500008
2008-04-20 00:00:00,117.500008
2008-04-20 01:00:00,117.631577
2008-04-20 02:00:00,117.500008
2008-04-20 03:00:00,117.631577
2008-04-20 04:00:00,117.476997
2008-04-20 05:00:00,117.476997
2008-04-20 06:00:00,117.585304
2008-04-20 07:00:00,117.454063
2008-04-20 08:00:00,117.716537
2008-04-20 09:00:00,117.716537
2008-04-20 10:00:00,117.824379
2008-04-20 11:00:00,117.979004
2008-04-20 12:00:00,117.847763
2008-04-20 13:00:00,117.847763
2008-04-20 14:00:00,117.847763
2008-04-20 15:00:00,117.979004
2008-04-20 16:00:00,117.847763
2008-04-20 17:00:00,117.585304
2008-04-20 18:00:00,117.431198
2008-04-20 19:00:00,116.884819
2008-04-20 20:00:00,116.492149
2008-04-20 21:00:00,116.623032
2008-04-20 22:00:00,116.623032
2008-04-20 23:00:00,116.623032
2008-04-21 00:00:00,116.623032
2008-04-21 01:00:00,116.775894
2008-04-21 02:00:00,116.775894
2008-04-21 03:00:00,116.775894
2008-04-21 04:00:00,116.775894
2008-04-21 05:00:00,116.906952
2008-04-21 06:00:00,116.906952
2008-04-21 07:00:00,117.03801
2008-04-21 08:00:00,116.753922
2008-04-21 09:00:00,116.884819
2008-04-21 10:00:00,116.753922
2008-04-21 11:00:00,116.753922
2008-04-21 12:00:00,116.753922
2008-04-21 13:00:00,116.753922
2008-04-21 14:00:00,116.906952
2008-04-21 15:00:00,117.03801
2008-04-21 16:00:00,116.775894
2008-04-21 18:00:00,116.775894
2008-04-21 22:00:00,117.955444
2008-04-21 23:00:00,117.30014
2008-04-22 00:00:00,117.169067
2008-04-22 01:00:00,117.191605
2008-04-22 02:00:00,116.929138
2008-04-22 03:00:00,117.214188
2008-04-22 04:00:00,116.951385
2008-04-22 05:00:00,116.951385
2008-04-25 21:00:00,117.639435
2008-04-25 22:00:00,117.639435
2008-04-25 23:00:00,117.898834
2008-04-26 00:00:00,117.898834
2008-04-26 01:00:00,117.769135
2008-04-26 02:00:00,117.769135
2008-04-26 03:00:00,117.769135
2008-04-26 04:00:00,117.357506
2008-04-26 05:00:00,117.227974
2008-04-26 06:00:00,116.968903
2008-04-26 07:00:00,116.817596
2008-04-26 08:00:00,116.709839
2008-04-26 09:00:00,116.709839
2008-04-26 10:00:00,116.709839
2008-04-26 11:00:00,116.601814
2008-04-26 12:00:00,116.753242
2008-04-26 13:00:00,116.753242
2008-04-26 14:00:00,116.905067
2008-04-26 15:00:00,116.905067
2008-04-26 16:00:00,117.1875
2008-04-26 17:00:00,117.447922
2008-04-26 18:00:00,117.447922
2008-04-26 19:00:00,117.601036
2008-04-26 20:00:00,117.838547
2008-04-26 21:00:00,117.838547
2008-04-26 22:00:00,117.96875
2008-04-26 23:00:00,117.708336
2008-04-27 00:00:00,117.838547
2008-04-27 01:00:00,117.578125
2008-04-27 02:00:00,117.470657
2008-04-27 03:00:00,117.209915
2008-04-27 04:00:00,117.209915
2008-04-27 23:00:00,117.146599
2008-04-28 00:00:00,117.30014
2008-04-30 19:00:00,116.971275
2008-04-30 20:00:00,117.101822
2008-04-30 21:00:00,116.818771
2008-04-30 22:00:00,116.818771
2008-04-30 23:00:00,116.94915
2008-05-01 00:00:00,116.666672
2008-05-01 01:00:00,116.666672
2008-05-01 02:00:00,116.666672
2008-05-01 03:00:00,116.536461
2008-05-01 04:00:00,116.927086
2009-04-10 11:00:00,117.476997
2009-04-10 12:00:00,117.500008
2009-04-10 13:00:00,117.763161
2009-04-10 14:00:00,117.631577
2009-04-10 15:00:00,117.654816
2009-04-10 16:00:00,117.78656
2009-04-10 17:00:00,117.78656
2009-04-10 18:00:00,117.654816
2009-04-10 19:00:00,117.78656
2009-04-10 20:00:00,117.78656
2009-04-10 21:00:00,117.631577
2009-04-10 22:00:00,117.631577
2009-04-10 23:00:00,117.763161
2009-04-11 00:00:00,117.631577
2009-04-11 01:00:00,117.894745
2009-04-11 02:00:00,117.894745
2009-04-11 03:00:00,117.894745
2009-04-11 04:00:00,117.608406
2009-04-11 05:00:00,117.739807
2009-04-11 06:00:00,117.454063
2009-04-11 07:00:00,117.585304
2009-04-11 08:00:00,117.847763
2009-04-11 09:00:00,117.693314
2009-04-11 10:00:00,117.824379
2009-04-11 11:00:00,117.931938
2009-04-11 12:00:00,117.670151
2009-04-11 13:00:00,117.955444
2009-04-11 14:00:00,117.955444
2009-04-11 15:00:00,117.824379
2009-04-11 16:00:00,117.670151
2009-04-11 17:00:00,117.670151
2009-04-11 18:00:00,118.062828
2009-04-11 19:00:00,118.062828
2009-04-11 20:00:00,118.039215
2009-04-11 21:00:00,118.039215
2009-04-11 22:00:00,118.039215
2009-04-11 23:00:00,117.777779
2009-04-12 00:00:00,118.039215
2009-04-12 01:00:00,117.908501
2009-04-12 02:00:00,117.908501
2009-04-12 03:00:00,117.908501
2009-04-12 04:00:00,117.908501
2009-04-12 05:00:00,117.908501
2009-04-12 06:00:00,117.908501
2009-04-12 07:00:00,118.169937
2009-04-12 08:00:00,118.169937
2009-04-12 09:00:00,118.954254
2009-04-12 10:00:00,118.954254
2009-04-12 11:00:00,119.109955
2009-04-12 12:00:00,119.502617
2009-04-12 13:00:00,119.528183
2009-04-12 14:00:00,119.397118
2009-04-12 15:00:00,119.422569
2009-04-12 16:00:00,119.291344
2009-04-12 17:00:00,119.160103
2009-04-12 18:00:00,119.003937
2009-04-12 19:00:00,118.872871
2009-04-12 20:00:00,118.872871
2009-04-12 21:00:00,118.586388
2009-04-12 22:00:00,118.431381
2009-04-12 23:00:00,118.431381
2009-04-13 00:00:00,118.276764
2009-04-13 01:00:00,118.146217
2009-04-13 02:00:00,118.300652
2009-04-13 03:00:00,118.169937
2009-04-13 04:00:00,118.015671
2009-04-13 10:00:00,118.692818
2009-04-13 11:00:00,118.300652
2009-04-13 12:00:00,118.169937
2009-04-13 13:00:00,118.169937
2009-04-13 14:00:00,118.169937
2009-04-13 15:00:00,118.324615
2009-04-13 16:00:00,118.169937
2009-04-13 17:00:00,118.169937
2009-04-14 22:00:00,119.528183
2009-04-14 23:00:00,118.848167
2009-04-15 00:00:00,118.979057
2009-04-15 01:00:00,118.979057
2009-04-15 02:00:00,118.848167
2009-04-15 03:00:00,118.979057
2009-04-15 04:00:00,118.823532
2009-04-15 05:00:00,118.823532
2009-04-15 10:00:00,119.582245
2009-04-15 11:00:00,119.451698
2009-04-15 12:00:00,119.582245
2009-04-15 13:00:00,119.426331
2009-04-15 14:00:00,119.556717
2009-04-15 15:00:00,119.321152
2009-04-15 16:00:00,119.451698
2009-04-15 21:00:00,118.619797
2009-04-15 22:00:00,118.75
2009-04-15 23:00:00,118.489586
2009-04-16 00:00:00,118.098961
2009-04-16 01:00:00,118.098961
2009-04-16 02:00:00,117.96875
2009-04-16 03:00:00,117.815338
2009-04-16 04:00:00,117.945389
2009-04-16 05:00:00,118.205467
2010-05-24 23:00:00,118.157898
2010-06-05 13:00:00,119.685043
2010-06-05 14:00:00,119.816269
2010-06-05 15:00:00,119.816269
2010-06-05 16:00:00,119.973717
2010-06-05 17:00:00,121.156372
2010-06-05 18:00:00,121.419182
2010-06-05 19:00:00,121.287773
2010-06-05 20:00:00,121.128609
2010-06-05 21:00:00,121.128609
2010-06-05 22:00:00,121.128609
2010-06-05 23:00:00,121.259842
2010-06-06 00:00:00,121.287773
2010-06-06 01:00:00,121.287773
2010-06-06 02:00:00,121.287773
2010-06-06 03:00:00,121.287773
2010-06-06 04:00:00,121.419182
2010-06-06 05:00:00,121.419182
2010-06-06 06:00:00,121.550583
2010-06-06 07:00:00,121.259842
2010-06-06 08:00:00,121.259842
2010-06-06 09:00:00,121.259842
2010-06-06 10:00:00,121.259842
2010-06-06 11:00:00,121.259842
2010-06-06 12:00:00,121.391068
2010-06-06 13:00:00,121.128609
2010-06-06 14:00:00,120.997368
2010-06-06 15:00:00,120.997368
2010-06-06 16:00:00,120.997368
2010-06-06 17:00:00,120.734909
2010-06-06 18:00:00,120.603668
2010-06-06 19:00:00,120.472443
2010-06-06 20:00:00,120.183495
2010-06-06 21:00:00,120.183495
2010-06-06 22:00:00,120.183495
2010-06-06 23:00:00,120.026184
2010-06-07 00:00:00,119.895294
2010-06-07 01:00:00,119.738564
2010-06-07 02:00:00,119.738564
2010-06-07 03:00:00,119.869278
2010-06-07 04:00:00,119.712791
2010-06-07 05:00:00,119.843338
2010-06-07 06:00:00,119.843338
2010-06-07 07:00:00,119.687096
2010-06-07 08:00:00,119.556717
2010-06-07 09:00:00,119.687096
2010-06-07 10:00:00,121.51239
2010-06-07 11:00:00,121.642754
2010-06-07 12:00:00,121.540474
2010-06-07 13:00:00,121.279373
2010-06-07 14:00:00,121.148827
2010-06-07 15:00:00,121.148827
2010-06-07 16:00:00,121.176468
2010-06-07 17:00:00,121.176468
2010-06-07 18:00:00,121.176468
2010-06-07 19:00:00,121.176468
2010-06-07 20:00:00,121.045753
2010-06-07 21:00:00,120.915031
2010-06-07 22:00:00,120.915031
2010-06-07 23:00:00,120.784317
2010-06-08 00:00:00,120.942413
2010-06-08 01:00:00,120.653595
2010-06-08 02:00:00,120.811523
2010-06-08 03:00:00,120.811523
2010-06-08 04:00:00,120.969856
2010-06-08 05:00:00,120.969856
2010-06-08 06:00:00,120.838799
2010-06-08 07:00:00,120.969856
2010-06-08 08:00:00,121.259842
2010-06-08 09:00:00,121.259842
2010-06-08 10:00:00,121.419182
2010-06-08 11:00:00,121.447372
2010-06-08 12:00:00,121.870888
2010-06-08 13:00:00,122.031662
2010-06-08 14:00:00,122.324966
2010-06-08 15:00:00,122.163597
2010-06-08 16:00:00,122.163597
2010-06-08 17:00:00,122.295525
2010-06-08 18:00:00,122.295525
2010-06-08 19:00:00,122.295525
2010-06-08 20:00:00,122.457077
2010-06-08 21:00:00,122.295525
2010-06-08 22:00:00,122.295525
2010-06-08 23:00:00,122.134384
2010-06-09 00:00:00,122.295525
2010-06-09 01:00:00,122.295525
2010-06-09 02:00:00,122.295525
2010-06-09 03:00:00,122.295525
2010-06-09 04:00:00,122.457077
2010-06-09 05:00:00,122.324966
2010-06-09 06:00:00,122.324966
2010-06-09 07:00:00,122.324966
2010-06-09 08:00:00,122.163597
2010-06-09 09:00:00,122.163597
2010-06-09 10:00:00,122.163597
2010-06-09 11:00:00,122.163597
2010-06-09 12:00:00,122.295525
2010-06-09 13:00:00,122.295525
2010-06-09 14:00:00,122.427437
2010-06-09 15:00:00,122.427437
2010-06-09 16:00:00,122.427437
2010-06-09 17:00:00,122.559372
2010-06-09 18:00:00,122.397888
2010-06-09 19:00:00,122.397888
2010-06-09 20:00:00,122.368431
2010-06-09 21:00:00,122.368431
2010-06-09 22:00:00,122.207619
2010-06-09 23:00:00,122.178482
2010-06-10 00:00:00,122.178482
2010-06-10 01:00:00,122.047249
2010-06-10 02:00:00,122.178482
2010-06-10 03:00:00,122.178482
2010-06-10 04:00:00,122.149422
2010-06-10 05:00:00,122.280479
2010-06-10 06:00:00,122.280479
2010-06-10 07:00:00,122.411537
2010-06-10 08:00:00,122.251305
2010-06-10 09:00:00,122.251305
2010-06-10 10:00:00,122.382202
2010-06-10 11:00:00,122.222221
2010-06-10 12:00:00,122.222221
2010-06-10 13:00:00,122.193214
2010-06-10 14:00:00,122.193214
2010-06-10 15:00:00,122.193214
2010-06-10 16:00:00,122.323761
2010-06-10 17:00:00,122.323761
2010-06-10 18:00:00,122.164276
2010-06-10 19:00:00,122.294655
2010-06-10 20:00:00,122.135422
2010-06-10 21:00:00,122.135422
2010-06-10 22:00:00,121.846558
2010-06-10 23:00:00,121.716515
2010-06-11 00:00:00,121.716515
2010-06-11 01:00:00,121.716515
2010-06-11 02:00:00,121.716515
2010-06-11 03:00:00,121.716515
2010-06-11 04:00:00,121.558441
2010-06-11 05:00:00,121.688309
2010-06-11 06:00:00,121.688309
2010-06-11 07:00:00,121.660187
2010-06-11 08:00:00,121.919586
2010-06-11 09:00:00,122.178986
2010-06-11 10:00:00,122.308693
2010-06-11 11:00:00,122.438393
2010-06-11 12:00:00,122.568092
2010-06-11 13:00:00,122.568092
2010-06-11 14:00:00,122.727272
2010-06-11 15:00:00,122.727272
2010-06-11 16:00:00,122.727272
2010-06-11 17:00:00,122.597397
