,0.05,0.5,0.95
104,129.05753576113958,131.18128581268817,132.62673659729325
105,128.75367679234577,131.34580336321343,132.7958614785111
106,128.41660022325087,131.4999305948438,132.9493304524292
107,128.08584797865402,131.66677499962964,133.08681430658487
108,127.79594179472429,131.7921524022409,133.18154352931978
109,127.59328289651741,131.779520847671,133.22291428668535
110,127.52228314738763,131.6808583858128,133.23337444329158
111,127.49016142673241,131.53575740497155,133.23550881857875
112,127.473360680034,131.29693906529624,133.21516444420593
113,127.47379294969572,131.06702961607292,133.18106204156666
114,127.47545001826114,130.83371650399422,133.14497026372982
115,127.47768540105461,130.59459922895982,133.10738082636104
116,127.48255346044652,130.35071549743412,133.06642560297743
