,0.05,0.5,0.95
2,106.93461481734373,115.76407100724316,120.19899971173186
3,107.09466857462883,115.92500782379523,120.535394788367
4,107.24856759206818,116.07735383595431,120.8728283980067
5,107.40029123152634,116.22537996018208,121.2019518873577
6,107.55355651363536,116.37117430560517,121.52085999390108
7,107.68917980659377,116.50150588853245,121.8733076931464
8,107.82842851418228,116.6395251007495,122.2163107184529
9,107.96876548608246,116.7854008992241,122.47540412344948
10,108.10626948066306,116.99456804595138,122.65953373352845
11,108.2818575038947,117.34694512196151,122.85600372137716
12,108.58709591803753,117.80677159539894,123.07917434412565
13,108.9549850925751,118.30006469891133,123.27141353789666
14,109.28703248945092,118.75523592523177,123.43140150328117
15,109.62629620206103,119.21958718297255,123.70221565224385
16,110.04180470340499,119.68907240684014,124.13221046928602
17,110.45014149402168,120.08912207144681,124.52130871921753
18,110.78667959953016,120.46544628335758,124.88159773590343
19,111.12879130089031,120.81215790498929,125.35343210122896
20,111.51784189826887,121.12423859897042,125.96077969217662
21,112.02827603681187,121.42573431126968,126.52621830990674
22,112.81212312744715,121.72781041362643,127.00174498485075
23,113.53090068902794,121.99532753756428,127.44682324720098
24,114.18627706072147,122.17822458385076,127.8879091921267
25,114.88962428285325,122.24563552802988,128.08318355905274
26,115.63631049161305,122.24114303283203,128.18058186858778
27,115.91969163559538,122.19455651855897,128.27161219203805
28,115.95655233928372,122.06629913694363,128.3538425325496
29,115.98051283962256,121.85059258059374,128.42617245959545
30,116.13339636947737,121.73050464812124,128.4915825918115
31,116.87720208860594,121.73846950859846,128.54175921761544
32,117.4389514436642,121.83976816515668,128.67985451914222
33,117.90096556822154,122.06465817336876,129.13541374948701
34,118.51154943768836,122.40852714568062,129.64397556284794
35,119.12961845596725,122.85930102159782,130.10360009570326
36,119.56066685868817,123.3946086311275,130.58662210882267
37,119.98584682601988,123.98367514463847,131.14295793558927
38,120.41026905191424,124.69131457446173,131.4980987755395
39,120.87472629092994,125.5615691876812,131.7414165077436
40,121.29926278210715,126.60105056585458,132.03299038254121
41,123.01432742510494,127.6350803029382,132.30840303944447
42,124.54228406177384,128.53455640497802,132.56730319777063
43,125.64654297733642,129.4248208178637,132.8433403393141
44,127.19772396914887,130.52992794464595,133.09732993908813
45,128.9068062858453,131.17916702525304,133.2422835722022
46,129.13145006810203,131.40453760798354,133.31373267141245
47,129.3930177592475,131.6447907538655,133.37316551903456
48,129.64715006785724,131.87262767854912,133.43616336024542
49,129.87240878399325,132.0749730675385,133.5154704054899
50,130.06382863990308,132.24864650555,133.6322532572402
51,130.20553092267022,132.41066258290135,133.82151177038835
52,130.30862918236826,132.5783166912982,134.0708173577199
53,130.41299034442562,132.80239906469544,134.3944573299324
54,130.61681579676235,133.1161883965389,134.90123488845043
55,130.91122860426879,133.4969491405943,135.52705799813887
56,131.28691565970067,133.9267580158745,136.10675704943134
57,131.72895445942427,134.39271717282352,136.6601401227796
58,132.20836265880888,134.8532982685975,137.21856129626312
59,132.67556453319764,135.25796523020193,137.7225448494201
60,133.0650853073007,135.58371949440823,137.99776149240967
61,133.3851970896276,135.85226847664742,138.21043284535773
62,133.68278812494307,136.10826779837967,138.44577022872295
63,133.94966386732634,136.39379133381897,138.71262757097256
64,134.20745217243575,136.7258100226143,138.99125175997972
65,134.49365564544485,137.08479816515793,139.2393629120754
66,134.85186158820432,137.45333045988957,139.43733380526552
67,135.2711802128113,137.82405578727244,139.5993809603458
68,135.72140368709353,138.171004473744,139.71566166530158
69,136.173976133635,138.45642964509804,139.77755979454253
70,136.60527272098028,138.66210436775376,139.81006360070074
71,136.97892077428895,138.80642305523546,139.83848851651305
72,137.26069908567248,138.90698086420818,139.86897819661093
73,137.44302507946438,138.96804863703926,139.89794184344956
74,137.54671584335858,138.99893791699787,139.945821213506
75,137.60785760079875,139.01442867559126,140.093066319546
76,137.67954968190764,139.02548309772044,140.33707460790777
77,137.7626576201743,139.0398307677395,140.5982413507574
78,137.84888793120345,139.06609567610627,140.8598700006581
79,137.93695787970364,139.12982982292473,141.14104417224212
80,138.01656714339836,139.24629867822688,141.40900368366505
81,138.08071900025743,139.41121572887576,141.58047357128297
82,138.2001369890863,139.6306871449849,141.66847274385253
83,138.47396693381694,139.89442337457288,141.73451481516153
84,138.78207309728327,140.1763003185582,141.7953758395222
85,139.03066241634127,140.44828108160712,141.8613520452062
86,139.27602123156092,140.6688282037075,141.95367297728777
87,139.52963542610976,140.8174847111141,142.0779983455396
88,139.65290401393003,140.88921194892745,142.2223277908804
89,139.61959739772865,140.88142379556538,142.36598274299465
90,139.57571714432058,140.82088915320884,142.49353454007382
91,139.55968316044397,140.72491470524253,142.57437996742007
92,139.56905622076036,140.60939007891946,142.5581104605446
93,139.59468874667112,140.50266256791753,142.50364476192422
94,139.62772533512415,140.45931931072883,142.46701328232524
95,139.66265755252786,140.6499536409466,142.5048451093903
96,139.6947746582593,141.02216884724274,142.6749928428971
97,139.72707518226153,141.37494595429615,142.93428678831185
98,139.75776998856182,141.7103351851097,143.26127553333023
99,139.78818239039694,142.100093077401,143.58393793081498
100,139.8176471462601,142.38024073149813,143.81189291349358
101,139.8471180149872,142.62821758785105,144.02305103838714
102,139.87529222242992,142.84716155665998,144.20969004233626
103,139.90245899997132,143.0447669837714,144.37124006439166
