,0.05,0.5,0.95
0,98.14241383067173,101.4485903023879,106.60892923504821
1,98.2432037774922,101.56232840406508,106.67336230269007
2,98.3427668489075,101.67529524576958,106.73733146127287
3,98.44094167340079,101.78732752462464,106.80076248801731
4,98.53760173554089,101.89827689480788,106.86359464000253
5,98.63268711005598,102.00804355119793,106.9258002482318
6,98.72623624175041,102.11660822231829,106.98740686974998
7,98.81842171920587,102.22406470469859,107.04852274898919
8,98.90957023438783,102.33063775543836,107.10934560434383
9,99.00010486112352,102.43663907329305,107.17011357414074
10,99.09056565313956,102.54248873606623,107.23113819799117
11,99.18169513815876,102.6488094077072,107.29285451047838
12,99.27455991199132,102.75655238044828,107.35591177131026
13,99.37051781677184,102.86707994753462,107.4212962871706
14,99.46940715835275,102.98105114209332,107.4898496553339
15,99.54864055252844,103.08033642641247,107.54974918066793
16,99.62259462435274,103.17490423734705,107.60550436703367
17,99.69092020737796,103.26353172623647,107.65566227022256
18,99.7544274289158,103.34575133882566,107.70003081622927
19,99.81478869237421,103.42150876160044,107.73970767874354
20,99.87409321076913,103.4908998186685,107.77665736738217
21,99.93449721364482,103.55419193822692,107.81295607148324
22,99.9977666983752,103.61175587866745,107.84995584739627
23,100.06494338933538,103.6637538561556,107.88797483375208
24,100.13676464892181,103.7107856908065,107.92695034473897
25,100.21362680628324,103.75371249356128,107.96652960385752
26,100.29549128202937,103.7932245038699,108.00613727404124
27,100.38196939565775,103.82994863345085,108.04520181086178
28,100.47209560941529,103.86458784051533,108.08353521140707
29,100.56419291568938,103.8979909308926,108.12108406299357
30,100.65610420128341,103.93052419970863,108.15760614611055
31,100.7453927954985,103.96206143829012,108.19288048184139
32,100.82983108042798,103.99200381147122,108.22684158742993
33,100.90781706135358,104.01986882555997,108.25967548826777
34,100.97854497972989,104.04586446293048,108.29200417110067
35,101.04191399599138,104.07112063704737,108.32472215280391
36,101.09826774802652,104.09730337290007,108.35861290949133
37,101.14808042282576,104.12598927777317,108.39401881191439
38,101.19169799388267,104.158593618969,108.43083036371765
39,101.22926673527176,104.19631123177392,108.46874476759646
40,101.26140616061765,104.24012581595728,108.50726503891566
41,101.28966061266797,104.29079387241188,108.54562065088744
42,101.31565078132319,104.3490170962028,108.58283852593202
43,101.34053359423585,104.41596964032837,108.64246954106439
44,101.36522617051985,104.49215616180088,108.91414567886136
45,101.39060377095576,104.5774523535391,109.68411830773755
46,101.41794539113947,104.67153661013771,110.65048100706059
47,101.44961330495667,104.7744125389859,111.38939656178957
48,101.48956996908976,104.8867263718078,111.91185037717068
49,101.54172764322435,105.00949078865081,112.3262372609641
50,101.60786920565326,105.14569813586999,112.6968053457624
51,101.68699622966611,105.33569615030677,113.05803411357823
52,101.7777873518505,105.75103700284548,113.43947874015497
53,101.88004530583389,106.48426046501561,113.8873190575977
54,101.99451860185891,107.28514626208786,114.48949529619092
55,102.12250685280928,107.95266344648316,115.36260394229377
56,102.26586330894285,108.48939791794696,116.38051701671561
57,102.42944096289416,108.94929114684747,116.95894808581313
58,102.62702928542508,109.37466029343413,117.05410932790943
59,102.87886746823959,109.79292536647918,117.04268604755049
60,103.19097015725737,110.2247315062599,117.03130997854502
61,103.54065346112849,110.69498163454953,117.03097963370973
62,103.90296639580325,111.24280370685281,117.04343878686967
63,104.26798727673464,111.90684630830877,117.06766382094231
64,104.63668108319848,112.6436795800057,117.10125044672428
65,105.01297874952587,113.26672183334283,117.14136720309307
66,105.39709562052403,113.66220207727443,117.18532034231382
67,105.78421905059096,113.91517356553662,117.23066659066238
68,106.17165054519275,114.10894334074655,117.27494006416508
69,106.56027107616464,114.26312625869137,117.31608555681827
70,106.95093227341866,114.38641387954257,117.35303692667348
71,107.3437821781714,114.48921103777006,117.38591883597232
72,107.73815591279968,114.58075991300245,117.4156620559509
73,108.13158224945477,114.66366148379674,117.44321044594285
74,108.52023800401224,114.73881587482565,117.46919657482088
75,108.896928833035,114.80705695467972,117.49358140151881
76,109.249935223533,114.8691948355624,117.51550680305733
77,109.57362640996777,114.92605983928708,117.53375780874153
78,109.87548062708697,114.97808231360658,117.54735496296034
79,110.16544359972792,115.02496915598076,117.55595832900953
80,110.44825256016365,115.06631801520602,117.5600050451354
81,110.72554867129682,115.10286239219634,117.56037244150154
82,110.99832225264767,115.1356519389586,117.55784619692878
83,111.26623616746036,115.16571364139541,117.55311482424214
84,111.5251128878303,115.19400250087727,117.54706280534398
85,111.76525196396133,115.22126839188888,117.54089194345545
86,111.9766672517628,115.24775841920051,117.53564534965955
87,112.15719838379515,115.27321860797969,117.53187781526505
88,112.31532502340566,115.2974226470813,117.52996639310508
89,112.4608525429482,115.32039579268437,117.53022298429563
90,112.59375446226534,115.3423781585374,117.53290703275158
91,112.70834553982762,115.36368680423209,117.53816719487398
92,112.79819225416787,115.38467285778563,117.54613582554843
93,112.86227816722457,115.4059436547231,117.55737979185363
94,112.90785548811466,115.4282773514546,117.57267882131032
95,112.94444174867579,115.45216615545756,117.59269636417122
96,112.97661750681321,115.47762566021899,117.61788057678743
97,113.00407800334231,115.50442684227471,117.64841932457962
98,113.02530644115836,115.53209273539852,117.68384565518453
99,113.03853763524913,115.55989031397039,117.72313768398116
100,113.04270527448669,115.58702812438159,117.76510957184686
101,113.03841799645595,115.61296062450259,117.80886904034794
102,113.02187328612222,115.63719686432985,117.85402887242832
103,112.96773672670211,115.65933585378869,117.90044411016505
104,112.87577967437237,115.67931128047434,117.94816775732954
105,112.7928269520927,115.69730916477299,117.99741840811522
106,112.7365079573265,115.71362922925285,118.04847119001171
107,112.69620087981812,115.72876107698023,118.10157790451109
108,112.6626814208929,115.74326769748824,118.15682942433835
109,112.63143525656977,115.75758025175686,118.21402833716446
110,112.59937236142815,115.7718616602123,118.27267323286486
111,112.562498242804,115.78599818542578,118.33206236989444
112,112.51529940245418,115.79974568603309,118.39162821082336
