,0.05,0.5,0.95
3,97.310091,107.2405655,112.84693085
4,97.6071212,107.432522,112.92185139999998
5,98.93643359999999,108.1857655,113.36295905
6,104.61381655,109.7805735,113.77552655
7,104.76828459999999,110.279374,114.174486
8,105.38747164999998,111.570799,114.45010975
9,105.9468146,112.009705,114.8386758
10,106.442953,112.273642,115.374296
11,106.7964344,112.41768350000001,115.50682115
12,107.8724986,113.39034950000001,117.14975799999999
13,109.90969305,115.420498,117.51265120000001
14,110.02771525,115.431023,117.51515325
15,110.7822254,115.492581,117.536814
16,111.9102938,115.625416,117.58412240000001
17,112.138264,115.68209200000001,117.623444
18,112.42464335,115.769796,117.68643700000001
19,112.8242142,115.803631,117.733924
20,112.907536,115.852843,117.804194
21,113.08636729999999,116.008038,118.69647189999999
22,113.10220349999999,116.282189,119.506042
23,112.983019,117.592284,120.06375085
24,113.19830735,117.959619,120.14299735
25,113.33065049999999,118.233808,120.260327
26,113.47077365000001,118.3957585,120.32144780000002
27,113.4869734,118.505624,120.34759460000001
28,113.5667885,118.553248,120.369434
29,114.1054211,118.684525,120.4070739
30,115.5932479,118.826341,120.45607
31,115.8546322,118.890357,120.511322
32,116.17605955,118.930424,120.58853095
